Index number: 2
Stimuli file: deviantart_limo_ad.png
1161 258 true
1159 263 true
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
1153 264 true
1148 262 true
1135 263 true
1125 257 true
1130 259 true
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
1127 260 true
1176 609 false
